날짜,시도,측정소,PM10,PM25
2016-05-05,서울,성동구,60,33
2016-05-06,서울,성동구,236,29
2016-05-07,서울,성동구,200,25
2016-05-08,서울,성동구,60,24
2016-05-09,서울,성동구,83,24
2016-05-10,서울,성동구,84,6
2016-05-11,서울,성동구,29,11
2016-05-12,서울,성동구,42,19
2016-05-13,서울,성동구,61,34
2016-05-14,서울,성동구,66,30
2016-05-15,서울,성동구,58,28
2016-05-16,서울,성동구,68,32
2016-05-17,서울,성동구,87,35
2016-05-18,서울,성동구,85,46
2016-05-19,서울,성동구,61,18
2016-05-20,서울,성동구,63,26
2016-05-21,서울,성동구,73,33
2016-05-22,서울,성동구,102,43
2016-05-23,서울,성동구,100,59
2016-05-24,서울,성동구,61,48
2016-05-25,서울,성동구,113,61
2016-05-26,서울,성동구,112,73
2016-05-27,서울,성동구,110,69
2016-05-28,서울,성동구,107,50
2016-05-29,서울,성동구,98,69
2016-05-30,서울,성동구,156,84
2016-05-31,서울,성동구,115,76
2016-05-01,서울,중랑구,92,37
2016-05-02,서울,중랑구,32,27
2016-05-03,서울,중랑구,26,14
2016-05-04,서울,중랑구,47,6
2016-05-05,서울,중랑구,69,41
2016-05-06,서울,중랑구,325,45
2016-05-07,서울,중랑구,369,48
2016-05-08,서울,중랑구,63,21
2016-05-09,서울,중랑구,84,30
2016-05-10,서울,중랑구,93,29
2016-05-11,서울,중랑구,29,17
2016-05-12,서울,중랑구,40,23
2016-05-13,서울,중랑구,85,46
2016-05-14,서울,중랑구,52,34
2016-05-15,서울,중랑구,55,31
2016-05-16,서울,중랑구,62,43
2016-05-17,서울,중랑구,81,47
2016-05-18,서울,중랑구,74,37
2016-05-19,서울,중랑구,55,20
2016-05-20,서울,중랑구,37,37
2016-05-21,서울,중랑구,49,36
2016-05-22,서울,중랑구,70,51
2016-05-23,서울,중랑구,66,53
2016-05-24,서울,중랑구,64,46
2016-05-25,서울,중랑구,137,95
2016-05-26,서울,중랑구,144,89
2016-05-27,서울,중랑구,112,67
2016-05-28,서울,중랑구,82,48
2016-05-29,서울,중랑구,88,67
2016-05-30,서울,중랑구,159,114
2016-05-31,서울,중랑구,141,90
2016-05-01,서울,동대문구,63,27
2016-05-02,서울,동대문구,40,19
2016-05-03,서울,동대문구,28,13
2016-05-04,서울,동대문구,43,12
2016-05-05,서울,동대문구,61,36
2016-05-06,서울,동대문구,325,29
2016-05-07,서울,동대문구,351,27
2016-05-08,서울,동대문구,67,18
2016-05-09,서울,동대문구,73,29
2016-05-10,서울,동대문구,78,28
2016-05-11,서울,동대문구,29,18
2016-05-12,서울,동대문구,32,23
2016-05-13,서울,동대문구,58,38
2016-05-14,서울,동대문구,59,28
2016-05-15,서울,동대문구,51,32
2016-05-16,서울,동대문구,61,36
2016-05-17,서울,동대문구,66,39
2016-05-18,서울,동대문구,52,31
2016-05-19,서울,동대문구,44,24
2016-05-20,서울,동대문구,42,29
2016-05-21,서울,동대문구,53,40
2016-05-22,서울,동대문구,58,40
2016-05-23,서울,동대문구,66,45
2016-05-24,서울,동대문구,62,40
2016-05-25,서울,동대문구,132,76
2016-05-26,서울,동대문구,135,68
2016-05-27,서울,동대문구,118,53
2016-05-28,서울,동대문구,96,48
2016-05-29,서울,동대문구,109,67
2016-05-30,서울,동대문구,165,86
2016-05-31,서울,동대문구,160,79
2016-05-01,서울,성북구,74,34
2016-05-02,서울,성북구,53,24
2016-05-03,서울,성북구,28,17
2016-05-04,서울,성북구,37,12
2016-05-05,서울,성북구,44,33
2016-05-06,서울,성북구,342,45
2016-05-07,서울,성북구,300,40
2016-05-08,서울,성북구,75,17
2016-05-09,서울,성북구,82,27
2016-05-10,서울,성북구,94,27
2016-05-11,서울,성북구,35,20
2016-05-12,서울,성북구,38,25
2016-05-13,서울,성북구,54,35
2016-05-14,서울,성북구,38,30
2016-05-15,서울,성북구,47,22
2016-05-16,서울,성북구,59,32
2016-05-17,서울,성북구,62,44
2016-05-18,서울,성북구,56,41
2016-05-19,서울,성북구,33,20
2016-05-20,서울,성북구,50,30
2016-05-21,서울,성북구,50,40
2016-05-22,서울,성북구,70,50
2016-05-23,서울,성북구,70,45
2016-05-24,서울,성북구,62,36
2016-05-25,서울,성북구,101,62
2016-05-26,서울,성북구,99,61
2016-05-27,서울,성북구,87,50
2016-05-28,서울,성북구,94,36
2016-05-29,서울,성북구,79,48
2016-05-30,서울,성북구,126,79
2016-05-31,서울,성북구,147,71
2016-05-01,서울,도봉구,74,31
2016-05-02,서울,도봉구,40,22
2016-05-03,서울,도봉구,43,16
2016-05-04,서울,도봉구,38,10
2016-05-05,서울,도봉구,44,26
2016-05-06,서울,도봉구,407,34
2016-05-07,서울,도봉구,420,35
2016-05-08,서울,도봉구,72,21
2016-05-09,서울,도봉구,81,26
2016-05-10,서울,도봉구,89,31
2016-05-11,서울,도봉구,28,13
2016-05-12,서울,도봉구,41,29
2016-05-13,서울,도봉구,68,45
2016-05-14,서울,도봉구,39,27
2016-05-15,서울,도봉구,46,26
2016-05-16,서울,도봉구,54,34
2016-05-17,서울,도봉구,68,43
2016-05-18,서울,도봉구,65,42
2016-05-19,서울,도봉구,47,27
2016-05-20,서울,도봉구,48,35
2016-05-21,서울,도봉구,45,31
2016-05-22,서울,도봉구,58,47
2016-05-23,서울,도봉구,71,47
2016-05-24,서울,도봉구,51,42
2016-05-25,서울,도봉구,114,79
2016-05-26,서울,도봉구,117,71
2016-05-27,서울,도봉구,135,72
2016-05-28,서울,도봉구,66,39
2016-05-29,서울,도봉구,72,47
2016-05-30,서울,도봉구,114,83
2016-05-31,서울,도봉구,126,73
2016-05-01,서울,은평구,66,26
2016-05-02,서울,은평구,42,15
2016-05-03,서울,은평구,27,12
2016-05-04,서울,은평구,40,16
2016-05-05,서울,은평구,54,22
2016-05-06,서울,은평구,118,21
2016-05-07,서울,은평구,139,41
2016-05-08,서울,은평구,57,28
2016-05-09,서울,은평구,73,28
2016-05-10,서울,은평구,76,29
2016-05-11,서울,은평구,33,15
2016-05-12,서울,은평구,39,20
2016-05-13,서울,은평구,53,31
2016-05-14,서울,은평구,48,27
2016-05-15,서울,은평구,38,24
2016-05-16,서울,은평구,5,6
2016-05-17,서울,은평구,38,28
2016-05-18,서울,은평구,35,19
2016-05-19,서울,은평구,46,29
2016-05-20,서울,은평구,32,15
2016-05-21,서울,은평구,51,28
2016-05-22,서울,은평구,72,50
2016-05-23,서울,은평구,67,28
2016-05-24,서울,은평구,60,31
2016-05-25,서울,은평구,110,58
2016-05-26,서울,은평구,106,71
2016-05-27,서울,은평구,103,63
2016-05-28,서울,은평구,83,38
2016-05-29,서울,은평구,96,52
2016-05-30,서울,은평구,160,92
2016-05-31,서울,은평구,159,92
2016-05-01,서울,서대문구,62,24
2016-05-02,서울,서대문구,43,22
2016-05-03,서울,서대문구,31,23
2016-05-04,서울,서대문구,53,11
2016-05-05,서울,서대문구,52,35
2016-05-06,서울,서대문구,122,23
2016-05-07,서울,서대문구,160,32
2016-05-08,서울,서대문구,54,14
2016-05-09,서울,서대문구,74,28
2016-05-10,서울,서대문구,84,29
2016-05-11,서울,서대문구,35,13
2016-05-12,서울,서대문구,42,28
2016-05-13,서울,서대문구,60,34
2016-05-14,서울,서대문구,63,19
2016-05-15,서울,서대문구,42,13
2016-05-16,서울,서대문구,61,39
2016-05-17,서울,서대문구,66,33
2016-05-18,서울,서대문구,54,34
2016-05-19,서울,서대문구,41,23
2016-05-20,서울,서대문구,43,27
2016-05-21,서울,서대문구,55,27
2016-05-22,서울,서대문구,69,51
2016-05-23,서울,서대문구,80,58
2016-05-24,서울,서대문구,57,40
2016-05-25,서울,서대문구,98,72
2016-05-26,서울,서대문구,94,75
2016-05-27,서울,서대문구,91,63
2016-05-28,서울,서대문구,94,39
2016-05-29,서울,서대문구,111,74
2016-05-30,서울,서대문구,140,89
2016-05-31,서울,서대문구,124,85
2016-05-01,서울,마포구,55,28
2016-05-02,서울,마포구,43,26
2016-05-03,서울,마포구,31,20
2016-05-04,서울,마포구,35,17
2016-05-05,서울,마포구,45,26
2016-05-06,서울,마포구,97,26
2016-05-07,서울,마포구,125,29
2016-05-08,서울,마포구,46,18
2016-05-09,서울,마포구,61,25
2016-05-10,서울,마포구,63,24
2016-05-11,서울,마포구,27,15
2016-05-12,서울,마포구,39,27
2016-05-13,서울,마포구,51,31
2016-05-14,서울,마포구,52,29
2016-05-15,서울,마포구,38,21
2016-05-16,서울,마포구,62,40
2016-05-17,서울,마포구,70,43
2016-05-18,서울,마포구,68,43
2016-05-19,서울,마포구,39,23
2016-05-20,서울,마포구,41,29
2016-05-21,서울,마포구,54,33
2016-05-22,서울,마포구,79,54
2016-05-23,서울,마포구,90,61
2016-05-24,서울,마포구,52,41
2016-05-25,서울,마포구,113,76
2016-05-26,서울,마포구,121,78
2016-05-27,서울,마포구,118,73
2016-05-28,서울,마포구,72,41
2016-05-29,서울,마포구,110,67
2016-05-30,서울,마포구,125,79
2016-05-31,서울,마포구,121,78
2016-05-01,서울,강서구,58,25
2016-05-02,서울,강서구,35,14
2016-05-03,서울,강서구,42,20
2016-05-04,서울,강서구,40,11
2016-05-05,서울,강서구,64,23
2016-05-06,서울,강서구,126,24
2016-05-07,서울,강서구,124,37
2016-05-08,서울,강서구,76,24
2016-05-09,서울,강서구,87,27
2016-05-10,서울,강서구,87,18
2016-05-11,서울,강서구,31,13
2016-05-12,서울,강서구,40,18
2016-05-13,서울,강서구,66,30
2016-05-14,서울,강서구,71,24
2016-05-15,서울,강서구,42,29
2016-05-16,서울,강서구,65,24
2016-05-17,서울,강서구,77,43
2016-05-18,서울,강서구,84,49
2016-05-19,서울,강서구,61,20
2016-05-20,서울,강서구,109,60
2016-05-21,서울,강서구,75,39
2016-05-22,서울,강서구,95,63
2016-05-23,서울,강서구,88,68
2016-05-24,서울,강서구,70,44
2016-05-25,서울,강서구,83,53
2016-05-26,서울,강서구,90,64
2016-05-27,서울,강서구,82,54
2016-05-28,서울,강서구,87,53
2016-05-29,서울,강서구,113,66
2016-05-30,서울,강서구,125,86
2016-05-31,서울,강서구,106,80
2016-05-01,서울,구로구,68,33
2016-05-02,서울,구로구,40,16
2016-05-03,서울,구로구,36,10
2016-05-04,서울,구로구,44,21
2016-05-05,서울,구로구,61,27
2016-05-06,서울,구로구,104,34
2016-05-07,서울,구로구,112,36
2016-05-08,서울,구로구,71,26
2016-05-09,서울,구로구,77,21
2016-05-10,서울,구로구,87,32
2016-05-11,서울,구로구,38,18
2016-05-12,서울,구로구,38,17
2016-05-13,서울,구로구,56,27
2016-05-14,서울,구로구,69,25
2016-05-15,서울,구로구,45,31
2016-05-16,서울,구로구,62,40
2016-05-17,서울,구로구,90,50
2016-05-18,서울,구로구,94,45
2016-05-19,서울,구로구,44,28
2016-05-20,서울,구로구,67,32
2016-05-21,서울,구로구,68,44
2016-05-22,서울,구로구,92,76
2016-05-23,서울,구로구,82,70
2016-05-24,서울,구로구,64,38
2016-05-25,서울,구로구,104,68
2016-05-26,서울,구로구,96,83
2016-05-27,서울,구로구,90,72
2016-05-28,서울,구로구,103,49
2016-05-29,서울,구로구,119,87
2016-05-30,서울,구로구,131,91
2016-05-31,서울,구로구,117,87
2016-05-01,서울,영등포구,68,23
2016-05-02,서울,영등포구,44,24
2016-05-03,서울,영등포구,45,23
2016-05-04,서울,영등포구,48,17
2016-05-05,서울,영등포구,71,39
2016-05-06,서울,영등포구,127,33
2016-05-07,서울,영등포구,138,33
2016-05-08,서울,영등포구,70,28
2016-05-09,서울,영등포구,83,27
2016-05-10,서울,영등포구,90,25
2016-05-11,서울,영등포구,48,21
2016-05-12,서울,영등포구,37,25
2016-05-13,서울,영등포구,68,33
2016-05-14,서울,영등포구,66,32
2016-05-15,서울,영등포구,48,31
2016-05-16,서울,영등포구,76,43
2016-05-17,서울,영등포구,93,55
2016-05-18,서울,영등포구,86,42
2016-05-19,서울,영등포구,57,22
2016-05-20,서울,영등포구,70,41
2016-05-21,서울,영등포구,85,48
2016-05-22,서울,영등포구,110,72
2016-05-23,서울,영등포구,95,70
2016-05-24,서울,영등포구,71,46
2016-05-25,서울,영등포구,125,79
2016-05-26,서울,영등포구,111,66
2016-05-27,서울,영등포구,95,58
2016-05-28,서울,영등포구,102,59
2016-05-29,서울,영등포구,138,78
2016-05-30,서울,영등포구,143,86
2016-05-31,서울,영등포구,142,83
2016-05-01,서울,동작구,56,26
2016-05-02,서울,동작구,45,23
2016-05-03,서울,동작구,28,18
2016-05-04,서울,동작구,37,12
2016-05-05,서울,동작구,43,22
2016-05-06,서울,동작구,109,30
2016-05-07,서울,동작구,172,30
2016-05-08,서울,동작구,49,15
2016-05-09,서울,동작구,53,20
2016-05-10,서울,동작구,58,21
2016-05-11,서울,동작구,23,11
2016-05-12,서울,동작구,38,21
2016-05-13,서울,동작구,53,33
2016-05-14,서울,동작구,36,21
2016-05-15,서울,동작구,38,21
2016-05-16,서울,동작구,60,36
2016-05-17,서울,동작구,65,39
2016-05-18,서울,동작구,33,19
2016-05-19,서울,동작구,33,17
2016-05-20,서울,동작구,85,53
2016-05-21,서울,동작구,59,35
2016-05-22,서울,동작구,72,47
2016-05-23,서울,동작구,70,46
2016-05-24,서울,동작구,45,28
2016-05-25,서울,동작구,108,76
2016-05-26,서울,동작구,100,70
2016-05-27,서울,동작구,85,59
2016-05-28,서울,동작구,71,39
2016-05-29,서울,동작구,82,49
2016-05-30,서울,동작구,120,77
2016-05-31,서울,동작구,112,73
2016-05-01,서울,관악구,59,30
2016-05-02,서울,관악구,46,24
2016-05-03,서울,관악구,35,20
2016-05-04,서울,관악구,36,22
2016-05-05,서울,관악구,53,31
2016-05-06,서울,관악구,98,35
2016-05-07,서울,관악구,120,37
2016-05-08,서울,관악구,51,25
2016-05-09,서울,관악구,62,29
2016-05-10,서울,관악구,66,26
2016-05-11,서울,관악구,33,20
2016-05-12,서울,관악구,38,27
2016-05-13,서울,관악구,50,34
2016-05-14,서울,관악구,47,29
2016-05-15,서울,관악구,50,32
2016-05-16,서울,관악구,66,36
2016-05-17,서울,관악구,67,43
2016-05-18,서울,관악구,53,35
2016-05-19,서울,관악구,42,26
2016-05-20,서울,관악구,72,51
2016-05-21,서울,관악구,57,42
2016-05-22,서울,관악구,88,60
2016-05-23,서울,관악구,79,57
2016-05-24,서울,관악구,57,41
2016-05-25,서울,관악구,105,73
2016-05-26,서울,관악구,100,69
2016-05-27,서울,관악구,105,72
2016-05-28,서울,관악구,80,45
2016-05-29,서울,관악구,102,65
2016-05-30,서울,관악구,119,80
2016-05-31,서울,관악구,110,75
2016-05-01,서울,강남구,71,35
2016-05-02,서울,강남구,41,23
2016-05-03,서울,강남구,29,16
2016-05-04,서울,강남구,41,17
2016-05-05,서울,강남구,68,43
2016-05-06,서울,강남구,206,34
2016-05-07,서울,강남구,182,32
2016-05-08,서울,강남구,51,21
2016-05-09,서울,강남구,70,25
2016-05-10,서울,강남구,66,25
2016-05-11,서울,강남구,27,15
2016-05-12,서울,강남구,33,22
2016-05-13,서울,강남구,53,40
2016-05-14,서울,강남구,49,36
2016-05-15,서울,강남구,40,27
2016-05-16,서울,강남구,56,37
2016-05-17,서울,강남구,72,52
2016-05-18,서울,강남구,61,44
2016-05-19,서울,강남구,39,28
2016-05-20,서울,강남구,40,28
2016-05-21,서울,강남구,51,36
2016-05-22,서울,강남구,65,55
2016-05-23,서울,강남구,73,62
2016-05-24,서울,강남구,50,41
2016-05-25,서울,강남구,103,71
2016-05-26,서울,강남구,109,80
2016-05-27,서울,강남구,114,71
2016-05-28,서울,강남구,101,63
2016-05-29,서울,강남구,116,70
2016-05-30,서울,강남구,147,96
2016-05-31,서울,강남구,120,81
2016-05-01,서울,서초구,69,27
2016-05-02,서울,서초구,48,17
2016-05-03,서울,서초구,28,11
2016-05-04,서울,서초구,38,11
2016-05-05,서울,서초구,72,31
2016-05-06,서울,서초구,99,32
2016-05-07,서울,서초구,168,22
2016-05-08,서울,서초구,57,23
2016-05-09,서울,서초구,72,23
2016-05-10,서울,서초구,81,25
2016-05-11,서울,서초구,24,17
2016-05-12,서울,서초구,39,18
2016-05-13,서울,서초구,55,24
2016-05-14,서울,서초구,50,33
2016-05-15,서울,서초구,40,23
2016-05-16,서울,서초구,59,30
2016-05-17,서울,서초구,77,34
2016-05-18,서울,서초구,48,35
2016-05-19,서울,서초구,49,18
2016-05-20,서울,서초구,45,24
2016-05-21,서울,서초구,60,41
2016-05-22,서울,서초구,91,53
2016-05-23,서울,서초구,90,63
2016-05-24,서울,서초구,58,46
2016-05-25,서울,서초구,110,67
2016-05-26,서울,서초구,118,69
2016-05-27,서울,서초구,113,73
2016-05-28,서울,서초구,93,57
2016-05-29,서울,서초구,114,55
2016-05-30,서울,서초구,137,82
2016-05-31,서울,서초구,119,83
2016-05-01,서울,송파구,63,32
2016-05-02,서울,송파구,41,15
2016-05-03,서울,송파구,0,15
2016-05-04,서울,송파구,0,0
2016-05-05,서울,송파구,55,28
2016-05-06,서울,송파구,201,24
2016-05-07,서울,송파구,209,24
2016-05-08,서울,송파구,52,24
2016-05-09,서울,송파구,58,21
2016-05-10,서울,송파구,73,32
2016-05-11,서울,송파구,32,17
2016-05-12,서울,송파구,33,19
2016-05-13,서울,송파구,66,38
2016-05-14,서울,송파구,51,29
2016-05-15,서울,송파구,48,29
2016-05-16,서울,송파구,55,28
2016-05-17,서울,송파구,54,32
2016-05-18,서울,송파구,64,33
2016-05-19,서울,송파구,50,21
2016-05-20,서울,송파구,61,42
2016-05-21,서울,송파구,58,39
2016-05-22,서울,송파구,71,46
2016-05-23,서울,송파구,68,52
2016-05-24,서울,송파구,64,58
2016-05-25,서울,송파구,87,66
2016-05-26,서울,송파구,92,60
2016-05-27,서울,송파구,77,69
2016-05-28,서울,송파구,76,51
2016-05-29,서울,송파구,91,47
2016-05-30,서울,송파구,119,88
2016-05-31,서울,송파구,107,85
2016-05-01,서울,강동구,82,35
2016-05-02,서울,강동구,37,29
2016-05-03,서울,강동구,32,6
2016-05-04,서울,강동구,46,12
2016-05-05,서울,강동구,66,30
2016-05-06,서울,강동구,302,37
2016-05-07,서울,강동구,301,50
2016-05-08,서울,강동구,68,16
2016-05-09,서울,강동구,71,22
2016-05-10,서울,강동구,73,25
2016-05-11,서울,강동구,31,12
2016-05-12,서울,강동구,46,22
2016-05-13,서울,강동구,63,46
2016-05-14,서울,강동구,50,39
2016-05-15,서울,강동구,55,26
2016-05-16,서울,강동구,60,29
2016-05-17,서울,강동구,75,40
2016-05-18,서울,강동구,78,43
2016-05-19,서울,강동구,55,26
2016-05-20,서울,강동구,65,31
2016-05-21,서울,강동구,68,35
2016-05-22,서울,강동구,81,48
2016-05-23,서울,강동구,71,51
2016-05-24,서울,강동구,72,53
2016-05-25,서울,강동구,110,68
2016-05-26,서울,강동구,127,73
2016-05-27,서울,강동구,143,84
2016-05-28,서울,강동구,74,32
2016-05-29,서울,강동구,121,49
2016-05-30,서울,강동구,154,93
2016-05-31,서울,강동구,162,95
2016-05-01,서울,금천구,56,24
2016-05-02,서울,금천구,35,22
2016-05-03,서울,금천구,26,17
2016-05-04,서울,금천구,34,18
2016-05-05,서울,금천구,50,22
2016-05-06,서울,금천구,88,30
2016-05-07,서울,금천구,114,31
2016-05-08,서울,금천구,49,21
2016-05-09,서울,금천구,58,24
2016-05-10,서울,금천구,62,25
